1613453400000,49255.19000000,49301.45000000,48969.00000000,49273.19000000,827.51536900,1613454299999,40695842.89069999,18790,525.46215100,25847829.69367583,0
1613454300000,49273.19000000,49273.19000000,49050.00000000,49179.03000000,600.17180900,1613455199999,29494479.67021418,15597,316.44696500,15551698.58024838,0
1613455200000,49179.04000000,49234.70000000,49000.01000000,49157.41000000,435.15110500,1613456099999,21377186.43628260,13285,257.59350100,12654871.52035779,0
1613456100000,49157.42000000,49158.01000000,48550.00000000,48749.12000000,1261.83440000,1613456999999,61596727.83573330,27547,530.87961200,25911206.47927943,0
1613457000000,48749.12000000,49075.45000000,48700.01000000,48885.80000000,920.93360400,1613457899999,45024196.37839198,20668,420.47949200,20557459.04493533,0
1613457900000,48882.26000000,49063.61000000,48861.06000000,49023.74000000,673.84192000,1613458799999,33001487.00126232,13660,359.83806300,17623484.07685798,0
1613458800000,49020.91000000,49199.00000000,48820.57000000,49013.12000000,705.31043400,1613459699999,34572468.28744652,16715,329.38327000,16146088.50590659,0
1613459700000,49013.13000000,49027.72000000,48655.11000000,48733.60000000,610.72422800,1613460599999,29830077.79663291,17389,234.57281200,11456994.67248464,0
1613460600000,48733.60000000,49072.04000000,48609.90000000,48958.85000000,581.80515900,1613461499999,28413644.73401602,15717,289.74032500,14152171.05666284,0
1613461500000,48964.95000000,49281.81000000,48920.00000000,49163.46000000,753.42444300,1613462399999,37017342.97568389,19609,432.67473700,21260731.98158181,0
1613462400000,49161.75000000,49300.00000000,48928.23000000,49004.17000000,1023.13331200,1613463299999,50295560.71876340,20094,668.13716600,32851707.53601857,0
1613463300000,49004.17000000,49235.24000000,48871.20000000,49101.37000000,653.94623200,1613464199999,32086284.92017453,17651,379.82004700,18637722.64205326,0
1613464200000,49110.04000000,49165.74000000,48965.01000000,49113.37000000,563.05668500,1613465099999,27642129.13493034,16837,297.29684200,14594546.83937765,0
1613465100000,49113.36000000,49295.79000000,48980.09000000,49293.26000000,411.67995000,1613465999999,20220784.52393202,16363,197.44602200,9699021.78526612,0
1613466000000,49289.75000000,49299.00000000,49000.12000000,49085.05000000,437.30028500,1613466899999,21497357.69392389,14495,189.54698300,9318796.19993402,0
1613466900000,49085.04000000,49129.43000000,48900.00000000,49016.52000000,515.10186600,1613467799999,25258661.23983280,14871,243.00724200,11918850.53833162,0
1613467800000,49016.53000000,49100.44000000,48927.97000000,49100.44000000,473.66051000,1613468699999,23219898.72385047,13233,238.31155800,11682515.38282982,0
1613468700000,49100.44000000,49318.47000000,49062.14000000,49283.30000000,751.69512900,1613469599999,37000576.96697669,17017,516.41053500,25424728.06058401,0
1613469600000,49283.30000000,49318.47000000,49000.00000000,49235.18000000,633.83113700,1613470499999,31189784.12782645,15587,313.12886900,15409930.35243775,0
1613470500000,49235.18000000,49241.45000000,49018.83000000,49121.58000000,430.23819700,1613471399999,21134714.25307247,12836,215.92240700,10606996.52541875,0
1613471400000,49121.57000000,49214.27000000,48750.09000000,48947.90000000,680.13516100,1613472299999,33311034.23194993,17557,316.86380200,15518494.93198509,0
1613472300000,48948.11000000,49073.95000000,48869.09000000,49020.00000000,496.79919800,1613473199999,24329163.02446255,13967,220.14625500,10781595.32604274,0
1613473200000,49020.00000000,49070.01000000,48700.00000000,48885.37000000,686.44316700,1613474099999,33534565.23689952,18705,318.64388700,15568497.47056757,0
1613474100000,48887.79000000,48955.00000000,48780.35000000,48934.74000000,388.58168800,1613474999999,19001879.09071533,14061,190.55445000,9318414.38108682,0
1613475000000,48934.75000000,49114.68000000,48852.15000000,48969.80000000,547.42817800,1613475899999,26820010.83575228,16540,270.32047500,13244463.96347526,0
1613475900000,48969.80000000,49090.00000000,48862.82000000,48915.48000000,426.52504500,1613476799999,20885095.78057850,14079,209.40092700,10254310.16826040,0
1613476800000,48915.49000000,49550.12000000,48403.21000000,49383.29000000,2369.92992700,1613477699999,116130846.92537842,49999,1291.77811500,63408556.12928310,0
1613477700000,49380.82000000,50000.00000000,49267.02000000,49947.03000000,3277.25225000,1613478599999,163081634.24281566,63862,2121.81767200,105646704.80811458,0
1613478600000,49945.02000000,50689.18000000,48500.00000000,49568.20000000,6994.22412700,1613479499999,348962494.80230331,143475,3895.99139300,194641655.06041586,0
1613479500000,49568.19000000,50080.21000000,49339.81000000,49650.01000000,2095.69756100,1613480399999,104209616.51229521,51696,1186.47828800,59009050.12098628,0
1613480400000,49650.00000000,49826.12000000,49171.05000000,49431.38000000,1344.09457800,1613481299999,66475878.92723257,32036,624.34935100,30880098.08866359,0
1613481300000,49431.38000000,49660.34000000,49374.52000000,49471.90000000,871.53944600,1613482199999,43153385.46535892,21454,461.72436700,22859640.54742348,0
1613482200000,49466.91000000,49474.38000000,48918.01000000,49089.90000000,1620.93445200,1613483099999,79594880.04979098,34404,700.87585300,34419492.71604695,0
1613483100000,49089.91000000,49279.00000000,48862.99000000,48950.89000000,1272.02398900,1613483999999,62387321.86426214,27082,585.94538900,28740166.40810929,0
1613484000000,48950.89000000,48997.99000000,48700.00000000,48816.81000000,1364.82988700,1613484899999,66649213.50044017,34368,550.40868900,26878892.14413410,0
1613484900000,48816.81000000,49267.48000000,48741.02000000,49262.00000000,1185.23229400,1613485799999,58149547.83226301,28323,601.69811400,29523366.89357101,0
1613485800000,49262.02000000,49424.28000000,49090.00000000,49371.68000000,1017.68729500,1613486699999,50116097.85522026,25198,471.94274500,23246817.13422573,0
